,eta,delta,LA=0,LA=1,LA=2,LA=3,LA=4,LA=5,LA=6,LA=7,LA=8
352,0.06,0.16,-3.779615509458541e-16,0.693147180559947,1.324194374433762,1.936930240588946,2.4226354790995996,2.8543329019805905,3.1465348800932276,3.3553830192727365,3.403503851386075
353,0.08,0.16,3.316921390328097e-16,0.6931471805599471,1.323171251509595,1.9353919997086235,2.421204324754244,2.854324792300018,3.1483222275689875,3.3577148389836537,3.405164929996875
354,0.1,0.16,-2.4470009352131657e-16,0.6931471805599471,1.321679909338645,1.9322865898135435,2.418606073182792,2.8512010917967117,3.144268515901617,3.3506869132990995,3.401095267007988
355,0.12000000000000001,0.16,-4.49731397955708e-16,0.6931471805599468,1.3214723108249748,1.9303820754771308,2.4202531928748012,2.848367284982063,3.1405037324096017,3.3466127745969643,3.3966490145928416
356,0.13999999999999999,0.16,-3.123976771713106e-16,0.6931471805599468,1.3233763479053655,1.9325727236623633,2.4275230389220255,2.8550695561805797,3.1515463296914157,3.3561994821509527,3.4121146248658762
357,0.16,0.16,1.6371019123659508e-16,0.6931471805599466,1.3221067053288733,1.9294364104209756,2.4260844495400775,2.84933710917676,3.1517101371175533,3.3530448813333367,3.4140750865479945
358,0.18,0.16,-4.015798110712785e-16,0.6931471805599466,1.320641731653777,1.924869221175812,2.4189355611544188,2.8372543272708928,3.1398442261873725,3.3366759051105723,3.4004967970879463
359,0.19999999999999998,0.16,3.022885761150034e-16,0.6931471805599465,1.3187683477043337,1.9201775149211389,2.414490313065317,2.8265539470152516,3.1335486867929507,3.3243744492281864,3.3915072485591375
360,0.22,0.16,1.462892307290975e-16,0.6931471805599465,1.3191999342989076,1.917041951289419,2.411881204769563,2.8252472707837835,3.1344914669580684,3.319767209745319,3.3892037908986388
361,0.24,0.16,-3.2761553886431827e-16,0.6931471805599464,1.321413363025586,1.9171386880575085,2.4181583919287526,2.8295421996271615,3.1400931778792542,3.324338492805605,3.3927077170638977
362,0.26,0.16,-6.369904603789437e-17,0.6931471805599465,1.323760622082135,1.9111415483229588,2.406500726214797,2.8144516419765417,3.121227876534498,3.3039815702725694,3.369465327466721
363,0.28,0.16,2.7447662198640115e-16,0.6931471805599464,1.3225960206245846,1.9104164927440346,2.3999676714093052,2.8030846802803318,3.103219245254743,3.281976621235705,3.347408605620859
364,0.30000000000000004,0.16,1.434529578458742e-16,0.6931471805599463,1.3274371559605311,1.9101747933560658,2.40370218444856,2.800089136002578,3.1034522099150355,3.274400607720806,3.3428112215438692
365,0.32,0.16,-1.51901061173937e-16,0.6931471805599462,1.3259232967132897,1.9058538110641652,2.393834416596052,2.7851491208802677,3.0888060152416927,3.2622635172364993,3.33088697054501
366,0.34,0.16,-5.167958075369682e-16,0.693147180559946,1.3270536637142896,1.905364438119315,2.3954788596564836,2.7859698244004365,3.092871880960462,3.2640744268651627,3.3344652484413473
367,0.36000000000000004,0.16,-2.6376470452256993e-17,0.6931471805599462,1.3277813138485723,1.9053805501091732,2.3922716545960987,2.780998324646205,3.083370045415504,3.2519019198478483,3.3185367713945237
368,0.38,0.16,-3.147482274812593e-16,0.6931471805599462,1.3279147305657848,1.8998139514346448,2.3819592710119615,2.7642506697138565,3.0583228444025585,3.2256051200586855,3.2915897289795697
369,0.4,0.16,-1.1434429791903916e-16,0.6931471805599461,1.3290898358339056,1.8983815231431302,2.3814629805042795,2.7647988361253537,3.0620685765035796,3.2246668057451404,3.293923785979861
370,0.42000000000000004,0.16,-1.3121882053160262e-16,0.6931471805599462,1.3292409361596054,1.8931641332823759,2.3763198123818965,2.7543289888445566,3.049808467916716,3.212339205295843,3.2805164882034163
371,0.44,0.16,-8.312187743664546e-16,0.6931471805599463,1.329004381378425,1.8885967478877728,2.365210556493051,2.737827736949603,3.041240855858192,3.206068186387943,3.2776712824668808
372,0.46,0.16,-3.0916241788861525e-16,0.6931471805599464,1.3307438223542767,1.8878310267352398,2.3656168363247803,2.7346484941895484,3.0362675473871956,3.199406887734343,3.2659981580837565
373,0.48000000000000004,0.16,-3.2080241241241915e-16,0.6931471805599462,1.3321031839386608,1.8829900964929076,2.354958425532563,2.7174364308252095,3.0110127687882446,3.1705913746239247,3.233080953829873
374,0.5,0.16,1.9611482576784266e-16,0.6931471805599463,1.3291667771407436,1.8739531836580352,2.335493893717422,2.6896018805257222,2.9701354193659406,3.1278126267159414,3.1923031012600176
375,0.52,0.16,-3.752683927494018e-16,0.6931471805599461,1.3307313084536372,1.8718531943912193,2.3277548559502317,2.677115718835051,2.9590340002106847,3.1191243067467656,3.190922617006491
376,0.54,0.16,-2.984027955288653e-16,0.6931471805599462,1.3301812735133227,1.8700116196235521,2.3243501432255265,2.6699915435038872,2.9555126107837735,3.1184365137929166,3.192189311895685
377,0.56,0.16,-4.455203567177684e-16,0.6931471805599462,1.3319486914175298,1.8737182717164367,2.322684426127932,2.667015711721229,2.950447440955716,3.116663910878396,3.1883139672196825
378,0.5800000000000001,0.16,-2.9982960558785817e-16,0.6931471805599461,1.332585207584668,1.8681448762124475,2.311856424182428,2.6506473630713647,2.931913462305494,3.0979222941698943,3.1671141412590633
379,0.6,0.16,-3.678914811678099e-16,0.6931471805599463,1.3327404636115352,1.870298674508018,2.3078077300723034,2.6426458715423435,2.9197654458074656,3.0883354639198606,3.1603652620664846
380,0.62,0.16,-3.874157938899274e-16,0.6931471805599462,1.3346251738622206,1.8617214269531734,2.2875103350437027,2.6138654617225523,2.8810157190831474,3.043253482035236,3.114159478411518
381,0.64,0.16,-3.5940000975290123e-16,0.6931471805599461,1.3332408822961972,1.8502430637093243,2.2630852820001013,2.581265791213466,2.844532203635431,3.006821111310978,3.0798517759059822
382,0.66,0.16,-4.488596994092669e-17,0.693147180559946,1.333978219875932,1.83835812089775,2.2425857296345595,2.544645584000755,2.792695660614536,2.9507846019040898,3.024806681402402
383,0.68,0.16,-1.8208524965593288e-16,0.6931471805599462,1.3328715993608153,1.8271130860475062,2.220600130681482,2.5151095267571897,2.749648370190416,2.9002367260364257,2.9710485279356003
384,0.7000000000000001,0.16,-1.082120504314599e-16,0.693147180559946,1.3319015932171152,1.8081871181500335,2.1887481078702944,2.4735343845822984,2.68510868523953,2.809688529038093,2.869136392337409
385,0.7200000000000001,0.16,-1.8939320597933e-15,0.6931471805599454,1.3311811540941092,1.7909410248607556,2.1590052823100327,2.4414224392461072,2.638074551237865,2.7448285353729474,2.7946616551540644
386,0.74,0.16,-8.859189423726944e-16,0.6931471805599456,1.3282792863038242,1.7783788249046977,2.1341477425142874,2.4080944682261167,2.5928742046070203,2.6858345387770326,2.72669340658534
387,0.76,0.16,-2.51178418342328e-15,0.6931471805599453,1.3251392368544577,1.7684443055109442,2.106876188581824,2.363470839852356,2.5342108807648174,2.6175444511251484,2.653646823811119
388,0.78,0.16,-2.095754125797141e-15,0.6931471805599454,1.324103350571193,1.7653665953900233,2.1008993507181497,2.3535806367385326,2.519483553463539,2.5980974387231446,2.6317902449956723
389,0.8,0.16,-3.0425228308983843e-15,0.6931471805599451,1.3243233977393034,1.765514464933952,2.1028280824281786,2.357116329404694,2.5226384771507613,2.599993756032457,2.63205727047533
390,0.8200000000000001,0.16,-3.7550604986558684e-15,0.693147180559945,1.3305194964882863,1.7749151576829334,2.11608589946351,2.375368901971618,2.5371279856583415,2.6111865380157075,2.6386517936389553
391,0.8400000000000001,0.16,-4.016240465198923e-15,0.693147180559945,1.2814728760824603,1.681818922347749,1.9806092936287336,2.2251086069666672,2.3640015228389686,2.432803892176157,2.4467736511194254
392,0.86,0.16,-3.136002742210087e-15,0.6931471805599451,1.3291025888566936,1.7728027602094105,2.1121247292764056,2.370146663987465,2.5353246158271068,2.6097776487003865,2.638158075980302
393,0.88,0.16,-2.1605850789030774e-15,0.6931471805599454,1.32203321043799,1.76008011735601,2.0898611212432265,2.3407944996914862,2.508238928425757,2.5861347694344596,2.619607621481799
394,0.9,0.16,-1.7568542107216117e-15,0.6931471805599457,1.3265633223645383,1.7683057014339942,2.094459884691579,2.3435148716370935,2.51720261479848,2.601883206022072,2.6395507502280107
395,0.92,0.16,-9.855788060675573e-16,0.6931471805599458,1.328002477464684,1.7749069871534495,2.09813566482664,2.3454634215196832,2.5275523380418328,2.620380957455392,2.661143351292124
396,0.9400000000000001,0.16,-7.407833027550913e-16,0.693147180559946,1.3304114113914818,1.7833345429598153,2.106485449430689,2.3540514747359125,2.536606467185296,2.634809648757434,2.6786637510201636
397,0.9600000000000001,0.16,-9.012365506655687e-16,0.6931471805599458,1.3331579196954841,1.7973189656789463,2.1186833168226493,2.3640550327072134,2.553313797651155,2.6574945127943588,2.702575919048032
398,0.98,0.16,-9.728979774581693e-16,0.6931471805599461,1.3350462662787927,1.8115608519259554,2.131870250173407,2.37381253572925,2.55909225576747,2.661584742615864,2.7090442040895777
399,1.0,0.16,-2.3228294288025068e-15,0.693147180559945,1.3351146968297938,1.819930797948728,2.132607916061831,2.365642841489026,2.538457689003547,2.6346202054115824,2.6841727060937015
400,0.02,0.18,-1.1626984097737302e-16,0.6931471805599466,1.3271410437516675,1.935889700753651,2.420156159578984,2.8464641254932355,3.1325364339307424,3.333226669565006,3.378872487478765
401,0.04,0.18,6.945832797808649e-17,0.6931471805599471,1.3240957656214345,1.9303818811396902,2.4112664225083327,2.836739569796765,3.1191745383565963,3.3182159103877127,3.3648570518893637
402,0.06,0.18,-2.9236162102377903e-16,0.6931471805599468,1.3243146118933855,1.9317857091646586,2.4142462803194724,2.8422727972259105,3.129370547093486,3.3331547169992275,3.383107073318629
403,0.08,0.18,-3.598076697697577e-16,0.6931471805599472,1.3219879095991287,1.9307504621687857,2.4111890611853086,2.8400469443428507,3.1257205165565125,3.3273950298683466,3.3775688727574065
404,0.1,0.18,-2.4403656179175234e-16,0.6931471805599471,1.3239331232097702,1.9325661699359868,2.419860597473263,2.850195154476245,3.140659717171998,3.3410305566238416,3.39238550254953
405,0.12000000000000001,0.18,-4.096592856606377e-16,0.693147180559947,1.3229873863595476,1.927774357657101,2.4123141051305885,2.8368670486874046,3.127380918234185,3.3276053218625115,3.379473522601919
406,0.13999999999999999,0.18,-3.9342227392549757e-16,0.6931471805599468,1.323413449703351,1.9265418187148593,2.412855900577676,2.833785900597112,3.1274106740578027,3.3270748810602413,3.3826535722840854
407,0.16,0.18,-4.039520454246749e-16,0.6931471805599465,1.3235998260046296,1.9285891020153185,2.4198763503331433,2.8388298962036638,3.1378856766470884,3.3325334347871034,3.3913214505804676
408,0.18,0.18,-8.033938098120402e-17,0.6931471805599465,1.3220744344789679,1.924952586022332,2.4175140234382453,2.8340070802588495,3.134220619060106,3.3260885993578624,3.388687991128383
409,0.19999999999999998,0.18,-2.8862329193304975e-16,0.6931471805599466,1.3209506435197857,1.9195195636505156,2.409611230963556,2.818383740278327,3.119697576741754,3.307347442467597,3.3752211128819205
410,0.22,0.18,1.3035579560224866e-16,0.6931471805599464,1.3198463404519192,1.9116816045425913,2.400134982396585,2.8065826244342755,3.1077031793992416,3.2891299522244863,3.3554571521782006
411,0.24,0.18,-8.058657907652966e-17,0.6931471805599463,1.3218108811773381,1.914090905463312,2.408712933599431,2.814944841731029,3.1204594875440117,3.302440187791723,3.373815908249557
412,0.26,0.18,-1.2595827159070488e-16,0.6931471805599464,1.3233566680474758,1.9127920682968163,2.405325189467387,2.8101519300715445,3.1100636322992448,3.290879051641711,3.3587593139483696
413,0.28,0.18,-1.7835125737389043e-16,0.6931471805599464,1.3238415066908906,1.9119082306870423,2.404113049259469,2.806021388303772,3.1046030900682466,3.279805213425924,3.3480380715681934
414,0.30000000000000004,0.18,-6.354682405285407e-16,0.6931471805599463,1.325620268575299,1.911644664776036,2.405970854446657,2.8026200932590517,3.10486522334051,3.2769737423961725,3.3429006122999887
415,0.32,0.18,-2.594625903018775e-16,0.6931471805599461,1.3261670916693389,1.9100309577471126,2.4003716464316387,2.7926982589544957,3.0993080916616234,3.272051946231082,3.3443012210929357
416,0.34,0.18,-6.212304975994607e-16,0.6931471805599461,1.3275351276740115,1.9033710730267246,2.3955977747296293,2.782072242886486,3.0850871254573993,3.257121335314379,3.3261671896783733
417,0.36000000000000004,0.18,-7.13491765669533e-17,0.6931471805599463,1.329047407693641,1.9065845878109162,2.394615573660932,2.781028650636426,3.079907471416118,3.2486966241861515,3.3156109636109905
418,0.38,0.18,7.79714834364386e-17,0.6931471805599462,1.3272916486732727,1.9031804449723562,2.3872635006571246,2.7700688606559942,3.0603960339147696,3.2269858963104556,3.2911803572096763
419,0.4,0.18,-4.390151436828576e-16,0.6931471805599464,1.3270203805926266,1.8982586791604126,2.38088502292569,2.7596816842667304,3.05274986424637,3.217085782898539,3.285215473096267
420,0.42000000000000004,0.18,3.34563106385549e-16,0.6931471805599463,1.330620687180106,1.8954630092033553,2.3734692811391427,2.750119755401109,3.043800637935059,3.20288170008279,3.2717195898505578
421,0.44,0.18,-3.636110509908397e-16,0.6931471805599463,1.3289206416451673,1.886291802908539,2.3603165044943957,2.7316518778847554,3.0295272595231397,3.1944475022704486,3.2630154495817654
422,0.46,0.18,-4.606644926630487e-16,0.6931471805599463,1.3302770884884734,1.8865291931142794,2.360349674235205,2.7280039268843095,3.029626074231666,3.1902003413161943,3.257719003644172
423,0.48000000000000004,0.18,-1.565674673243133e-16,0.6931471805599461,1.3317040548022634,1.8840794257284295,2.35276900902607,2.717828110938206,3.012587136416411,3.1779001157349662,3.2421214615745053
424,0.5,0.18,-8.480932969790184e-16,0.6931471805599458,1.3298750666647714,1.8777312499212826,2.3425367194286375,2.698187455361992,2.9832072975681365,3.143234859344192,3.206374783658239
425,0.52,0.18,-6.347786879470915e-17,0.6931471805599462,1.3307626392261147,1.8767185293223672,2.3352847275591233,2.686782092833021,2.9678264555980847,3.1286307897686676,3.192704928432552
426,0.54,0.18,-1.1366775576365889e-17,0.6931471805599462,1.3333387567329977,1.872378865534038,2.3265679278870204,2.6724239231706046,2.959560770942169,3.119762186110689,3.1909475237423863
427,0.56,0.18,-1.24492430253504e-16,0.6931471805599462,1.331012082129649,1.8710798007794271,2.317137007509329,2.655794489840478,2.9376248966881224,3.0969114029401528,3.16768971720006
428,0.5800000000000001,0.18,8.185726402262615e-17,0.6931471805599461,1.3330622871315394,1.8690580204440326,2.311690521433165,2.648498293971054,2.9307117113042667,3.094195444126802,3.1642984948136776
429,0.6,0.18,-4.955888130431506e-16,0.6931471805599461,1.3337870281437798,1.867696619252879,2.303129585976274,2.6397513179969665,2.9217428594260904,3.094527701291178,3.164701700332482
430,0.62,0.18,-4.68678915122063e-16,0.6931471805599462,1.3343087890516694,1.8641489085232816,2.290654420478296,2.62045865505999,2.8922730627834325,3.05932764331384,3.1298378603824526
431,0.64,0.18,-5.459738564028996e-16,0.6931471805599461,1.3344656665743881,1.8530715438352954,2.2680381881141285,2.5910133188776263,2.858408549705391,3.026339761677287,3.100180943359573
432,0.66,0.18,-5.360512381203113e-16,0.6931471805599461,1.333120033461641,1.8422439826730566,2.245861480208943,2.555578666959861,2.812930224351792,2.978316858949729,3.052188069120544
433,0.68,0.18,-4.617530316442223e-16,0.6931471805599462,1.333050615985483,1.8302066213669939,2.2264408160098212,2.52563141646027,2.7641760557158337,2.9238537009790586,2.99876153377908
434,0.7000000000000001,0.18,-1.8111380450938687e-16,0.693147180559946,1.330229604772714,1.8089139824133422,2.1968628700924997,2.484335869071317,2.7032967066635196,2.840882002061416,2.9063610000547797
435,0.7200000000000001,0.18,-1.6693244009327695e-16,0.6931471805599458,1.3310091801937847,1.7901964739934195,2.166609186387512,2.450491234665177,2.6497549349052196,2.7596862428080486,2.8113328851072965
436,0.74,0.18,-3.254471345193458e-16,0.693147180559946,1.3302562554635742,1.7791440461545596,2.1469978785137878,2.431462219156859,2.6178419231060137,2.710573088693719,2.7515068269832046
437,0.76,0.18,-2.831302900463454e-15,0.6931471805599452,1.3281073818194158,1.7736626668696658,2.126689200667414,2.39473976094169,2.5678845514038797,2.6469099227355426,2.680116684044808
438,0.78,0.18,-2.0520694518633505e-15,0.6931471805599453,1.3275423339133168,1.7708524003801143,2.113090935972894,2.3705654617921206,2.534983899626812,2.6122894649947126,2.6436585819915615
439,0.8,0.18,-2.0668362854525984e-15,0.6931471805599453,1.331785201744802,1.7782629576265456,2.123826797457742,2.388892558557256,2.552473242812787,2.6289197702762426,2.654078806939879
440,0.8200000000000001,0.18,-4.600412932542805e-15,0.6931471805599447,1.2806072524020409,1.6829790616110638,1.9831183701935398,2.2283239995066215,2.368984052342469,2.440532556290667,2.4556045892157212
441,0.8400000000000001,0.18,-3.680155138963185e-15,0.693147180559945,1.3305767308346672,1.7748842618714302,2.116033766329764,2.3752554369707655,2.5370751439220567,2.6110319485573834,2.6385258406823047
442,0.86,0.18,-2.982050370525832e-15,0.6931471805599452,1.3235705208152226,1.7637526796368888,2.0966882784740313,2.3499544925870595,2.517093382746606,2.59465886817801,2.6285132492912915
443,0.88,0.18,-2.0766071154310436e-15,0.6931471805599453,1.324747556092745,1.7651962806385921,2.0926834943535897,2.3428553903349827,2.514851944140995,2.5981384181079803,2.634557088764663
444,0.9,0.18,-1.318055907473284e-15,0.6931471805599456,1.32775314954876,1.772457499460569,2.096988466670998,2.3458105059482044,2.5256394833099276,2.6152609430761093,2.6548725970847045
445,0.92,0.18,-1.0654454749015305e-15,0.693147180559946,1.3294050948115925,1.7792608936829357,2.1024691200394825,2.349616446343504,2.532122795078714,2.628407814862196,2.6703793566766487
446,0.9400000000000001,0.18,-8.799775144674728e-16,0.6931471805599458,1.3320727737834526,1.7900574320122755,2.1136343309086647,2.361042429650179,2.545295850830207,2.64418179420598,2.688939341358703
447,0.9600000000000001,0.18,-1.1039433256421438e-15,0.6931471805599461,1.3342721950259868,1.8006270569034142,2.1222511748743953,2.3664486770942013,2.5533132076739986,2.6554370176094384,2.7010513307725086
448,0.98,0.18,-1.364442413220894e-15,0.6931471805599458,1.3349132729355184,1.8134818376589135,2.1334721524377414,2.375557766963108,2.5605609862417227,2.662622826451957,2.7101363496461732
449,1.0,0.18,-3.1994242324918e-15,0.6931471805599448,1.3349198942230633,1.8197444623245764,2.1322063822871864,2.3656401988688818,2.538770930737173,2.6346599427428754,2.6840793745949667
450,0.02,0.19999999999999998,-1.0475561390557912e-16,0.6931471805599466,1.3291873232768239,1.9371023864494985,2.4194547111932603,2.8442586436088697,3.1271154638433645,3.323437481764152,3.3703991035152803
451,0.04,0.19999999999999998,-1.1105699693206368e-16,0.6931471805599472,1.3263662873809787,1.9324563764647034,2.413025429182425,2.8374610242231317,3.1199853431755837,3.316977038047537,3.362524754009149
452,0.06,0.19999999999999998,-2.299029022712373e-16,0.6931471805599471,1.3254742135603927,1.9301892431922316,2.4107778264227746,2.8362971036932243,3.120779075853898,3.3214851781785546,3.368622319684945
453,0.08,0.19999999999999998,-4.091301950004693e-16,0.6931471805599471,1.3249027693772184,1.9299104943205758,2.4134522783823433,2.836627200110064,3.121096758055248,3.3200107015667237,3.368817156367359
454,0.1,0.19999999999999998,-8.800252193633147e-17,0.693147180559947,1.323194093939676,1.9257342898065681,2.4091132291611537,2.8301940905746017,3.1178659441740333,3.316297583547831,3.365956511316826
455,0.12000000000000001,0.19999999999999998,-2.0575121467694536e-16,0.6931471805599468,1.322340032115103,1.9242478159076801,2.4094538320575665,2.83131705025494,3.121489673316289,3.3179836521863573,3.370801003181387
456,0.13999999999999999,0.19999999999999998,-1.5403477104938901e-16,0.6931471805599468,1.3224613732987596,1.9232709796765923,2.406226696899524,2.8228107159108324,3.1154145046317607,3.308921265884562,3.3660076548193185
457,0.16,0.19999999999999998,-2.3756604322636114e-16,0.6931471805599467,1.3236239911744734,1.92587411373705,2.4101172252360885,2.824204230529308,3.1196861052955747,3.3096305255913383,3.3678060782540995
458,0.18,0.19999999999999998,-6.561591547884917e-17,0.6931471805599467,1.3235038101012202,1.9251903991063926,2.412147670084696,2.827452716207507,3.1267358617864653,3.3150058569331864,3.3768077977054354
459,0.19999999999999998,0.19999999999999998,-3.958985916874526e-16,0.6931471805599465,1.322534264908429,1.9205127742701096,2.4059765783276905,2.81271725823848,3.1092153488580867,3.2936065801453553,3.357712521109593
460,0.22,0.19999999999999998,-1.438736282888534e-16,0.6931471805599465,1.3223047388970397,1.9141882677320847,2.3994132780024726,2.802871361267882,3.0979453434425395,3.273330660241836,3.339887607357149
461,0.24,0.19999999999999998,-2.985285629808735e-16,0.6931471805599465,1.321454725223879,1.9138978457530207,2.405897229042279,2.8111952251688166,3.111277286663567,3.2909327474656824,3.364264888908822
462,0.26,0.19999999999999998,-6.731854657049683e-16,0.6931471805599464,1.3234897220020967,1.9138756391329705,2.404792820532591,2.810152863621891,3.1130661802223463,3.290250858762482,3.363392884590859
463,0.28,0.19999999999999998,-2.6033862565750517e-17,0.6931471805599463,1.3243096572437945,1.9107505653614767,2.4037837925532552,2.8016906205670957,3.1012391695780863,3.274797367019064,3.3455889913517636
464,0.30000000000000004,0.19999999999999998,9.633353142965349e-17,0.6931471805599465,1.3275114654558198,1.909493697244304,2.402624229969741,2.7983576628455302,3.096837446136678,3.265488601650822,3.3347694592754555
465,0.32,0.19999999999999998,-5.354787793732381e-16,0.6931471805599462,1.3252685424717037,1.9037791914442708,2.387190157934666,2.7732086664139968,3.069149497734391,3.2389888514785796,3.307279072421197
466,0.34,0.19999999999999998,1.2012526390267514e-16,0.6931471805599461,1.3270741628647829,1.9014607925347893,2.389696118598265,2.774123999708671,3.072315123823053,3.2421511829021257,3.311673152928866
467,0.36000000000000004,0.19999999999999998,-9.830244257494454e-17,0.6931471805599462,1.3288773522010588,1.9078744647553445,2.3983004824241485,2.7848419323653837,3.0849083123281464,3.254942786054507,3.322603840361967
468,0.38,0.19999999999999998,2.4906292306311077e-17,0.6931471805599462,1.328287468429522,1.9030353589808762,2.3877009015098514,2.769310085170476,3.061977399594685,3.227437418429186,3.2921422573997834
469,0.4,0.19999999999999998,-8.849691812698267e-17,0.6931471805599462,1.3282450969697313,1.8992112200946143,2.3798728466050862,2.7563917113523106,3.0477863144915585,3.2093971792360425,3.27860404565509
470,0.42000000000000004,0.19999999999999998,-6.484830034073059e-17,0.6931471805599461,1.328949902432498,1.8943529329063142,2.3697621008220158,2.741679682210172,3.030822311117067,3.1890070866814204,3.254184223575159
471,0.44,0.19999999999999998,-3.461467223964416e-16,0.6931471805599463,1.3297518981086465,1.8910932909695337,2.3670110023850963,2.73928676090254,3.0382323796743043,3.203237762253707,3.2721154672314654
472,0.46,0.19999999999999998,-3.3887823103232275e-17,0.6931471805599464,1.3283151276709542,1.8804426806935088,2.349652710141167,2.7147988259354494,3.0111952427655315,3.172646835689632,3.2404972782380224
473,0.48000000000000004,0.19999999999999998,-5.047177953354799e-16,0.6931471805599462,1.3305545697627288,1.8819947759169184,2.346577579127863,2.7107039244629574,3.0048918312238286,3.164330841123719,3.229920290644656
474,0.5,0.19999999999999998,-3.484408941934169e-16,0.6931471805599461,1.332216821334735,1.8842011970019537,2.3480900939338034,2.707600620444294,2.997313241277319,3.1614162450610834,3.2298772735389885
475,0.52,0.19999999999999998,-2.227254838893804e-16,0.6931471805599461,1.3296613596824782,1.8755265293000651,2.3322665113756225,2.6828776131704055,2.9631948239597237,3.1229431223734867,3.185525251568281
476,0.54,0.19999999999999998,-7.439621835248215e-16,0.6931471805599461,1.3341767278229537,1.8781172048473838,2.3315754136084355,2.679712705188067,2.962341059777117,3.1218344486170375,3.1860409261277045
477,0.56,0.19999999999999998,-1.4366112466304844e-16,0.6931471805599461,1.3313542611547873,1.8657893350794879,2.3081094826671738,2.6457950750002905,2.9275843964479877,3.0829931301670155,3.152074399672584
478,0.5800000000000001,0.19999999999999998,-3.9629757808716694e-17,0.6931471805599462,1.3307513819589787,1.8645690486824453,2.3060086836833413,2.643786768883322,2.9293183622612693,3.091471383899881,3.1602510959665855
479,0.6,0.19999999999999998,-6.245871875257114e-17,0.6931471805599462,1.3323922698246315,1.864191925928761,2.2988187034137972,2.6274091598371077,2.906167621772629,3.072816464616425,3.1426373661668197
480,0.62,0.19999999999999998,-3.089542510714964e-16,0.6931471805599461,1.3370048503486123,1.8708564006017239,2.296502479334298,2.6289846632421527,2.9038837565792353,3.0750831551379836,3.1456420598312302
481,0.64,0.19999999999999998,-1.3717759567158449e-16,0.693147180559946,1.3353214760387329,1.8542593372643832,2.2704418421537986,2.593083800691309,2.8655026107727055,3.037762826334355,3.114225051694088
482,0.66,0.19999999999999998,-3.7690770643419997e-16,0.6931471805599461,1.3350227114043045,1.8483763191026956,2.255328428616358,2.5684059032611968,2.8383568703479587,3.0128663634540795,3.0908280465503006
483,0.68,0.19999999999999998,-6.479972808337824e-16,0.693147180559946,1.3334969772456646,1.835127115946304,2.2342890565955438,2.5391311155223044,2.79022196845977,2.956877559429914,3.0331942736353756
484,0.7000000000000001,0.19999999999999998,-5.891120924417497e-16,0.6931471805599458,1.3289118876786805,1.8159866648911913,2.209487878564447,2.5024447184785203,2.7299293222563668,2.878877248788422,2.9487533556502763
485,0.7200000000000001,0.19999999999999998,-3.414152641157141e-16,0.6931471805599458,1.3315764681447655,1.8016714544690169,2.1904606583861717,2.478442353485358,2.68135440715787,2.805328667214571,2.8611763393116436
486,0.74,0.19999999999999998,-1.6037605271579696e-15,0.6931471805599455,1.3342404781396286,1.7965148594240907,2.180131029283899,2.4724327154422556,2.665604491937142,2.7653654027404113,2.8096933455829576
487,0.76,0.19999999999999998,-1.956876501119125e-15,0.6931471805599455,1.3335271079510977,1.7865022133186548,2.1572392082909126,2.442802160951668,2.6191394397380576,2.699334549685088,2.7297197173322525
488,0.78,0.19999999999999998,-2.3284455960559777e-15,0.6931471805599454,1.3300948913978696,1.7785284942054729,2.1290034343895883,2.400292496387329,2.56269849666499,2.6374779023008887,2.660299444981486
489,0.8,0.19999999999999998,-4.108271882408182e-15,0.6931471805599447,1.2841880951434874,1.6876880952053106,1.989205872693826,2.233696656579356,2.366430617753561,2.4337238829847685,2.44623974993579
490,0.8200000000000001,0.19999999999999998,-2.2716377390264297e-15,0.6931471805599454,1.3299192171036205,1.7737591054722188,2.1157935983833283,2.3758254095016116,2.5343567527545776,2.6050959287435997,2.628153811202714
491,0.8400000000000001,0.19999999999999998,-2.5130635419868125e-15,0.6931471805599453,1.3247142536118603,1.766839527398491,2.1045282334678372,2.35897274184648,2.524599098838411,2.6015144609546423,2.634269126477554
492,0.86,0.19999999999999998,-2.762351979102057e-15,0.6931471805599452,1.3226269805277873,1.7625080790795766,2.0922896399669333,2.3434449804152973,2.5145642231603933,2.598286735611991,2.633751300056039
493,0.88,0.19999999999999998,-2.2840106542188333e-15,0.6931471805599454,1.3263330944424816,1.7695475708438855,2.0955912997061974,2.3451655048229085,2.5211026820958216,2.6087992161244626,2.6466189455364573
494,0.9,0.19999999999999998,-1.1235717217728303e-15,0.6931471805599456,1.3286637055631838,1.7746557789920507,2.099412817424331,2.347227083207207,2.5276877123526607,2.6197315878586904,2.6601519438097116
495,0.92,0.19999999999999998,-1.1899552523897677e-15,0.6931471805599456,1.330274195122525,1.7831049195320814,2.1066117846207995,2.3539504774564888,2.535263559105805,2.6329185719007113,2.6751872053583976
496,0.9400000000000001,0.19999999999999998,-1.0024793495322654e-15,0.6931471805599458,1.3326926310675578,1.7936466456055018,2.117566375626358,2.3651424820913824,2.5496525428976358,2.649297374163234,2.693325671932808
497,0.9600000000000001,0.19999999999999998,-1.064005654416471e-15,0.6931471805599458,1.3344035755279642,1.8055927340683995,2.1274923471010414,2.3721219051835307,2.5592625208765614,2.662264979154101,2.7070977227502313
498,0.98,0.19999999999999998,-1.196330361163983e-15,0.693147180559946,1.3348969198965897,1.8154699215820926,2.1349874164677622,2.377388550675807,2.562273591092907,2.664746326525565,2.7121604268511357
